tid	Pop	Blues	Latin	Reggae	Folk, World, & Country	Jazz	Classical	Electronic	Hip Hop	Rock	Funk / Soul	Brass & Military	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1241542	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
1174244	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	9
455503	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
10643	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	9
661634	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	9
452099	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
324028	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	9
1045356	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	9
1078326	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	9
423717	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	9
1162786	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	9
1412203	False	True	False	False	False	False	False	False	False	True	False	False	True	True	True	9
1311430	False	False	False	False	False	False	False	True	False	False	True	False	True	True	False	9
1085484	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	9
1026861	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	9
921584	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	9
196219	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
402058	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
1099693	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
1380982	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
189364	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	9
827275	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	9
498814	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	9
453852	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
1079402	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
924963	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
832389	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
1251298	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
268681	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
395801	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	10
1379951	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	10
1230991	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	10
1375494	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	10
1090244	False	False	True	True	False	False	False	False	True	False	False	False	True	True	True	10
1127403	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	10
1366167	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	10
1403810	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1129578	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1076756	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	10
1057705	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	10
1414207	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1098745	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1107251	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	10
1129943	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1332595	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1054438	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
1167866	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
1056205	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1403819	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	10
1373038	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1051200	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
686752	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	10
24853	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	10
1035892	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
547723	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1217755	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	10
1287605	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
406636	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	10
1341044	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10
1408400	False	False	False	False	False	True	False	False	False	False	True	False	True	False	True	10
14386	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
47758	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1021750	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	10
769000	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
766433	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	10
571473	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1099748	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1090041	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1126406	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	10
1046703	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
302318	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	10
1414981	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	10
1266625	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
1244828	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1087890	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	10
698137	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
581705	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	10
1406366	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
1164472	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1329324	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1326806	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1326534	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
395262	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	10
81656	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
10369	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	10
1390341	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
433925	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	10
26738	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
1045690	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
1331801	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1209908	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	10
1030016	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10
1076598	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	10
111121	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
306422	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	10
1164278	False	False	True	True	False	False	False	False	False	False	False	False	True	False	True	10
296701	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	10
1306652	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
1218614	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	10
1089239	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1122162	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1358775	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
1293735	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1128077	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1046917	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	10
1096873	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1348126	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1163399	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1044167	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1128086	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	10
793710	True	False	True	False	False	False	False	False	False	False	False	False	True	True	False	10
464804	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	10
119347	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	10
452557	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10
1420672	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1030277	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	10
1328165	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
1046418	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
958857	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	10
957413	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	10
1033092	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1115655	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
1304468	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
686505	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	10
56445	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	10
1411912	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
622394	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	10
436336	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
1385785	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
135660	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
23101	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	10
208391	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1420708	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	10
1377102	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
210801	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	10
1084374	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	10
1312070	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
1227904	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	10
351847	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
1304959	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1072373	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
1208031	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
663851	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	10
1129368	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
8565	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	10
1320577	False	False	True	False	False	False	False	False	False	False	False	False	True	True	True	10
1326618	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	10
846411	True	False	False	False	False	False	False	False	False	True	False	False	False	True	True	10
1132934	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
1004034	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
1225735	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
408504	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	10
450323	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	10
223396	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	10
1121556	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	10
1158629	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
575457	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
367742	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	10
38403	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
225621	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1149194	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
1411289	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
26435	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1295561	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	10
468013	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
1150136	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	10
3097	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	10
148416	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
959152	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1041556	False	True	False	False	True	False	False	False	False	True	False	False	True	True	True	10
1101586	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	10
1377448	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	10
1377202	False	False	False	True	False	False	False	False	True	False	False	False	True	True	True	10
1355267	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1132253	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	10
1330298	False	True	False	False	False	False	False	False	False	True	False	False	True	True	False	10
1165379	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
625206	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
698138	False	False	True	True	False	False	False	False	False	False	False	False	True	False	True	10
292238	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	10
1193880	False	False	False	False	False	True	False	True	False	False	False	False	True	True	False	10
175337	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	10
307395	True	False	True	False	False	False	False	False	False	False	False	False	False	True	True	10
1079280	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	10
903828	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	10
1379083	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	10
1193601	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1194714	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
1292526	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
189354	False	False	False	False	False	False	False	False	True	False	True	False	True	False	True	10
1414158	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1076270	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	10
1154731	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
327728	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	10
1049709	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	10
1350277	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	10
802274	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	10
1190283	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	10
1315283	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	10
895956	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
975623	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	10
1388808	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
875005	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
1163971	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
75313	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	10
345570	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	10
1109741	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
428564	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	10
1046467	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
699784	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
287497	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
332228	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	10
1024405	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1002176	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
306761	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	10
381709	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	10
1331553	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	10
1160602	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	10
901204	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
1236056	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
1028800	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1378002	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	10
38852	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	10
455713	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	11
1370547	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	11
1250049	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
968049	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	11
1204663	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	11
585151	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
39697	False	False	False	False	False	False	False	True	False	False	True	False	True	True	True	11
395910	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	11
1362243	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11
1373316	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	11
1409342	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
382564	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	11
194912	False	False	True	True	False	False	False	False	False	False	False	False	True	False	True	11
136826	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11
12124	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
867665	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	11
666756	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
490925	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
1048156	False	False	False	False	False	True	True	False	False	False	False	False	True	True	False	11
1010360	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	11
854	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
1136881	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
967035	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	11
594839	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	11
414136	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
1171701	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
1330387	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
1027902	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	11
339325	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	11
13283	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
628410	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	11
1254617	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	11
1208442	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
593016	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	11
997241	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
1033074	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	11
1229435	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	11
832633	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	11
215753	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	11
3933	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	11
415600	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	11
8559	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	11
1381141	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
316426	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
750820	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
1215844	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	11
1225156	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	11
321370	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	11
1168162	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1409340	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
128405	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	11
499051	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
1094445	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
75434	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	11
1165246	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	11
377174	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	11
1393805	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	11
1078783	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11
338506	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	11
1185707	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
1206264	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
1289126	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	11
45924	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	11
1418982	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
1268986	False	False	True	True	False	False	False	False	False	False	False	False	True	True	False	11
848354	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	11
91825	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	11
1020438	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	11
869289	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
425631	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
361002	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
82884	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
156528	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
953501	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	11
1379954	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	11
1396074	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
962064	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	11
1331835	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	11
1052624	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
3276	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1419625	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
326583	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	11
396917	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
1354954	True	False	True	False	True	False	False	False	False	False	False	False	False	True	True	11
1397850	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
1119594	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	11
809473	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
511121	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	11
114772	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
1293676	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
1201981	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	11
1414803	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	11
1348657	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	11
1297168	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
1166919	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	11
941162	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
268360	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	11
793716	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
1418981	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
384173	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	11
1372835	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
1046935	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	11
1031094	False	True	False	False	False	True	False	False	False	False	False	False	True	True	False	11
1096693	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	11
1356348	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
1125818	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	11
1406405	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	11
1074802	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	11
1392831	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	11
1138808	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	11
78184	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	11
1168003	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
801459	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11
1405572	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	11
667017	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	11
1234385	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	11
1222643	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	11
1330885	True	False	False	False	False	True	False	False	False	False	False	False	True	True	False	11
30260	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	11
1381005	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
131613	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	11
34547	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	11
1103292	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
1103147	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1158033	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	11
347600	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
379514	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	11
1166943	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	11
1302557	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	11
1330564	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
218940	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
1029554	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
1343807	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	11
1164470	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	11
1287089	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	11
1386123	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	11
258720	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	11
1354106	False	False	True	False	True	False	False	False	False	False	False	False	True	True	False	11
1076737	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	11
1284352	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	11
673269	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	11
1406053	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	11
370261	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
1371862	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	11
1194912	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
134436	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	11
1154141	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	11
1101580	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	11
1330449	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1248253	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	11
1203229	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
387408	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	11
1381590	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	11
1244853	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	11
288295	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	11
1215874	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	11
1177387	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
71729	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	11
1127290	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	11
1256325	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
1085278	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	11
1409918	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	11
396918	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	11
1198191	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	11
88556	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	11
1027606	False	False	False	False	False	True	False	True	False	False	False	False	True	True	False	11
362322	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	11
