tid	Hip Hop	Reggae	Rock	Brass & Military	Blues	Electronic	Folk, World, & Country	Funk / Soul	Classical	Jazz	Latin	Pop	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1086318	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
1157594	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	8
1209913	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	8
1377206	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	8
1377102	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	8
1160010	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	8
496196	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	8
1355133	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	8
1199573	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
1403982	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1399573	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	8
494617	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	8
1236048	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	8
816750	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
1171701	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	8
90118	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	8
900786	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	8
1341246	True	True	False	False	False	False	False	False	False	False	False	False	True	True	True	8
157626	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
199649	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	8
1405572	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	8
1041141	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	8
338506	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1129578	False	False	False	False	False	False	True	False	False	False	False	True	True	True	False	8
1033913	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
666756	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
1378521	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
279601	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	8
1310529	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	8
661754	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
1102227	False	False	False	False	False	False	False	False	False	True	True	False	True	False	True	8
1089046	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	8
1329502	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
1071927	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
340875	False	False	False	False	False	False	False	True	False	True	False	False	True	True	True	8
6571	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	8
209073	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
1390850	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	8
1113027	False	False	False	False	False	False	False	False	False	True	False	False	True	True	True	8
1122162	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	8
1219208	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
361979	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	8
200627	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	8
272369	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	8
306166	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
132842	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	8
934393	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	8
1097054	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1344838	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	8
1032910	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
976827	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
1277893	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
40782	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
1030902	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
1050317	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1059791	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
1343815	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	8
1121649	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
501673	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	9
1066895	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	9
1022291	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
1161205	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1233327	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
86331	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1061707	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
151122	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	9
1422058	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	9
703358	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
387022	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
1164566	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	9
518599	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1090541	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
1119632	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
901204	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
1107723	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	9
316605	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	9
1216561	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	9
368742	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
1076331	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
1375003	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	9
1070646	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
728929	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1277917	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	9
332857	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	9
430754	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
1302678	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
1227363	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1032913	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	9
1332741	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	9
1076600	True	False	False	False	False	True	False	False	False	False	False	False	True	True	True	9
707022	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	9
73119	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
1171624	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	9
594812	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
1371419	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	9
1054342	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
1217304	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
1292797	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	9
783229	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	9
74364	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
460299	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
1362607	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
1348468	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	9
1411490	False	False	False	False	False	False	True	False	False	False	True	False	True	False	True	9
436397	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	9
218940	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	9
162216	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	9
458247	False	False	True	False	False	False	True	False	False	False	False	False	True	True	True	9
1370547	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	9
962725	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
774829	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
848354	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	9
19257	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	9
1133594	False	False	False	False	False	True	False	False	False	False	False	True	True	False	True	9
875314	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	9
1016727	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
866780	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
675841	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	9
1094474	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1074742	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
854	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	9
1387458	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	9
1028800	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	9
1207622	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
1374455	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	9
161536	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	9
1340554	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	9
415207	False	True	True	False	False	False	False	False	False	False	False	False	True	True	False	9
281173	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
1027902	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	9
1052657	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1418300	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
789877	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
488400	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	9
1248600	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	9
186170	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	9
1132254	False	False	False	False	False	False	False	False	False	True	False	True	True	True	True	9
1335976	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	9
189354	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
84030	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1076598	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	9
1092335	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	9
382411	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	9
1251817	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
1237364	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	9
22607	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1334748	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
556377	True	False	False	False	False	True	False	False	False	False	False	False	True	True	False	9
1297203	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	9
785425	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	9
1134316	True	False	False	False	False	False	False	False	False	False	True	False	False	True	True	9
1068382	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	9
1078450	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
305537	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	9
996100	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	9
454795	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
246681	False	False	True	False	False	True	False	False	False	False	False	False	True	True	False	9
332470	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
1346770	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
192621	False	False	True	False	False	False	True	False	False	False	False	False	True	True	False	9
5806	False	False	False	False	True	False	False	False	False	True	True	False	True	True	True	9
490932	False	False	False	False	False	False	False	True	False	True	False	False	True	True	False	9
13014	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	9
1310194	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	9
911680	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1384554	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
780388	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	9
345535	False	True	False	False	False	False	True	False	False	False	False	False	False	True	True	9
251276	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
947787	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1307645	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	9
1320579	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	9
352924	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	9
654630	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	9
1244828	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	9
1411289	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
1046935	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	9
1088078	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	9
149128	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
1302557	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	9
1150136	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	9
1074804	True	True	False	False	False	False	False	False	False	False	False	False	False	True	True	9
694431	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	9
1148774	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
318077	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
88553	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	9
1226131	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	9
984751	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
1235674	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	9
819060	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
1122005	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	9
423466	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
1295032	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	9
491055	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	9
1396261	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	9
1338032	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	9
381707	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	9
379888	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
1272093	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	9
1295503	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	9
5088	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	9
76956	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	9
1129026	False	False	True	False	False	False	True	False	False	False	False	False	True	False	True	9
1114490	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
1420433	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
952687	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
1004034	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
153519	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
115923	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
1076287	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	9
1018531	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	9
507313	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
1071877	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
408503	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	9
109750	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	9
182074	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	9
321381	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
1133503	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
168644	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	9
1046903	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	9
1380668	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1330298	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	9
1356502	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	9
339039	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1140605	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
1050316	True	False	False	False	False	False	False	True	False	False	False	False	True	True	False	9
309718	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
89811	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
1101580	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1087079	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	9
3964	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	9
1188198	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
1051173	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	9
1420495	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
357387	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	9
1189994	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
461562	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	9
1353366	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1310766	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	9
1034772	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	9
1363733	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
1174883	False	False	False	False	False	True	False	False	True	False	False	False	True	True	False	9
980566	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
1406366	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	9
170460	False	False	False	False	False	False	False	False	False	True	True	True	True	False	False	9
1218188	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	9
725211	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	9
1353375	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	9
134436	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	9
8453	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
1381590	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	9
1288875	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	9
276551	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	9
1416707	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	9
1136881	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
136831	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	9
13193	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	9
1239975	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	9
622394	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	10
1042083	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1142550	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
305167	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1327025	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
974623	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1419759	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
493282	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1046418	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
440618	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	10
1372847	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1094051	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	10
1077365	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1150110	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	10
1356436	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	10
1185428	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1336202	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1408400	False	False	False	False	False	False	False	True	False	True	False	False	True	False	True	10
1121102	True	False	False	False	False	False	False	True	False	False	False	False	True	False	True	10
1393897	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
728915	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
1209928	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	10
90430	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1354106	False	False	False	False	False	False	True	False	False	False	True	False	True	True	True	10
1244815	False	False	True	True	False	False	False	False	True	False	False	False	True	True	True	10
976775	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1267343	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1085217	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	10
773059	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1256020	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	10
1406916	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	10
867661	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1330893	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	10
938288	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1319503	True	False	False	False	False	False	False	True	False	False	False	False	True	False	True	10
84563	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
47002	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1383833	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	10
329650	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	10
1076029	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10
1103559	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	10
153520	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1315890	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	10
48747	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1159620	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	10
1158975	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1346691	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	10
1222310	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
392886	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	10
424891	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	10
1241404	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
248493	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1076757	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1234499	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1389035	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
288373	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1126382	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	10
1360749	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
873804	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1407331	True	False	False	False	False	True	False	False	False	False	False	False	True	True	True	10
423036	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1284352	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
160301	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1218823	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
1157518	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1343813	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	10
1290877	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
442623	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1385305	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1341308	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	10
317715	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1307838	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1264203	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
82422	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1187970	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1346211	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1133180	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1412806	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	10
462203	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	10
1287941	False	False	False	False	False	False	True	False	False	False	True	False	True	True	True	10
114664	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10
1076457	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
410456	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
1334747	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	10
119347	False	False	False	False	False	True	False	False	False	True	False	False	True	True	True	10
179536	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
665836	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
247818	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	10
75172	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
125459	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	10
786650	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	10
1157548	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1263902	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	10
1241183	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1245891	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
1406053	False	False	False	False	False	True	False	True	False	False	False	False	True	True	False	10
1076756	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	10
1225866	False	False	True	False	False	False	True	False	False	False	False	False	False	True	True	10
1272095	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
820727	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1206159	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
442632	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	10
766	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	10
506069	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1219210	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1118540	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	10
1392746	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	10
1180601	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	10
1310774	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1076039	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	10
1400986	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1218186	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1348466	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
470552	False	False	True	False	False	False	True	False	False	False	False	False	True	True	True	10
489230	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	10
1105514	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	10
191654	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	10
452589	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	10
1156975	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	10
1166704	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
524844	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	10
1115471	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1275145	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True	10
996961	False	False	True	False	False	False	True	False	False	False	False	False	True	True	True	10
1121554	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	10
1143806	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	10
1147635	False	False	False	False	False	False	False	False	False	False	True	True	True	True	False	10
1171145	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	10
1357005	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	10
1185707	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	10
1226792	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	10
1130008	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	10
